scraped_at,carpark_id,guest_available,guest_display,guest_total,is_capped,monthly_available,monthly_total,total_available,total_capacity,last_update
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001ad,4,4,38,0,0,0,4,38,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001af,0,0,67,0,0,0,0,67,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001ac,10,10+,62,1,0,0,10,62,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001ab,8,8,39,0,0,0,8,39,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001b1,10,10+,18,1,1,1,11,19,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001b0,10,10+,468,1,1,1,11,469,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001b8,10,10+,75,1,3,3,13,78,2026-01-28T13:04:39Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001b4,10,10+,353,1,0,0,10,353,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000006b,9,9,48,0,8,8,17,56,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001b6,10,10+,160,1,2,2,12,162,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001a8,10,10+,78,1,2,2,12,80,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001c4,10,10+,64,1,0,0,10,64,2026-01-28T13:04:48Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000fc,10,10+,43,1,2,2,12,45,2026-01-28T13:04:30Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000010c,10,10+,56,1,12,12,22,68,2026-01-28T13:04:21Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000ee,6,6,36,0,0,0,6,36,2026-01-28T13:04:12Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000190,10,10+,22,1,0,0,10,22,2026-01-28T13:04:13Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000ad,10,10+,31,1,3,3,13,34,2026-01-28T13:04:17Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000ba,10,10+,33,1,2,2,12,35,2026-01-28T13:04:06Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000bb,10,10+,61,1,5,5,15,66,2026-01-28T13:04:03Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000c1,10,10+,24,1,0,0,10,24,2026-01-28T13:04:10Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000c6,5,5,29,0,0,0,5,29,2026-01-28T13:04:11Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000077,10,10+,77,1,0,0,10,77,2026-01-28T13:04:21Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000069,2,2,46,0,0,0,2,46,2026-01-28T13:04:22Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000068,10,10+,22,1,1,1,11,23,2026-01-28T13:04:11Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000063,7,7,53,0,1,1,8,54,2026-01-28T13:04:25Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000002a,10,10+,45,1,0,0,10,45,2026-01-28T13:04:13Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000029,2,2,22,0,0,0,2,22,2026-01-28T13:04:00Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000024,10,10+,69,1,0,0,10,69,2026-01-28T13:04:30Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000020,10,10+,62,1,0,0,10,62,2026-01-28T13:04:06Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000001,10,10+,47,1,0,0,10,47,2026-01-28T13:04:37Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000013b,10,10+,34,1,1,1,11,35,2026-01-28T13:04:19Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000194,10,10+,46,1,0,0,10,46,2026-01-28T13:04:35Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001a7,7,7,10,0,0,0,7,10,2026-01-28T13:04:16Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001b7,10,10+,20,1,1,1,11,21,2026-01-28T13:04:16Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000ab,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535505Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000125,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535543Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000011f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535566Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000116,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535585Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000115,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535588Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000114,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535592Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000112,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535595Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000111,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535601Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000110,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535610Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000010e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535617Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000010d,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535620Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000108,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535627Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000104,0,-,0,0,18,18,18,18,2026-01-28T05:05:02.535639Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000100,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535647Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000fb,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535657Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000f9,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535660Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000f7,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535666Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000f6,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535671Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000e9,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535686Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000e5,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535691Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000ca,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535726Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000bf,0,-,0,0,69,69,69,69,2026-01-28T05:05:02.535748Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000be,0,-,0,0,75,75,75,75,2026-01-28T05:05:02.535753Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000bd,0,-,0,0,1932,1932,1932,1932,2026-01-28T05:05:02.535758Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000b5,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535769Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000aa,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535784Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000a8,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535789Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000a5,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535798Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000a3,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535802Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000a2,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535807Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000a1,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535811Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000000a0,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535818Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000009f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535822Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000009e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535825Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000009d,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535832Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000009c,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535835Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000009b,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535841Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000009a,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535846Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000099,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535851Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000098,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535855Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000097,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535861Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000096,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535868Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000095,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535871Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000094,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535876Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000093,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535881Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000092,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535885Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000091,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535892Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000081,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535897Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000080,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535903Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000007c,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535910Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000007b,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535914Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000073,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535927Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000072,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535931Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000067,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535940Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000066,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535943Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000064,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535948Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000062,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535951Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000061,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535954Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000005e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535962Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000001e,0,-,0,0,1,1,1,1,2026-01-28T05:05:02.535974Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000001c,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535977Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000001a,0,-,0,0,239,239,239,239,2026-01-28T05:05:02.535981Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000019,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535985Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000018,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535990Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000017,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535994Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000015,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.535999Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000014,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536004Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000012,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536008Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000000a,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536019Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000009,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536024Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000003,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536033Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000012e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536405Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000012f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536412Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000130,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536418Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000132,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536424Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000005,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536460Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000013f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536471Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000141,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536478Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000146,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536489Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000082,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536550Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000086,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536557Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000087,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536564Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000088,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536567Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000008b,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536574Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000008d,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536580Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000008e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536585Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000136,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536593Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000137,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536598Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000032,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536605Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000140,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536615Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000142,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536625Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000143,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536632Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000144,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536640Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000145,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536645Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000148,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536663Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000151,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536713Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000015c,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536807Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000015d,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536812Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000015e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536823Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000015f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536831Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000160,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536836Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000161,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536843Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000162,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536846Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000163,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536853Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000164,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536861Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000168,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536871Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000165,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536874Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000169,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536884Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000016a,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536891Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000016b,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536896Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000016c,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536902Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000166,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536907Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000167,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536917Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000159,0,-,0,0,3,3,3,3,2026-01-28T05:05:02.536927Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000015a,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536941Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000016f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536953Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000174,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.536966Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000018e,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537016Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000195,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537036Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000192,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537098Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000193,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537101Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000173,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537109Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-00000000018f,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537133Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001a5,0,-,0,0,950,950,950,950,2026-01-28T05:05:02.537203Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-000000000147,0,-,0,0,7,7,7,7,2026-01-28T05:05:02.537372Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001c0,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537407Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001c2,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537416Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001c5,0,-,0,0,10,10,10,10,2026-01-28T05:05:02.537429Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001c8,0,-,0,0,7,7,7,7,2026-01-28T05:05:02.537443Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001c9,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537467Z
2026-01-28T13:05:01.942965+00:00,00000000-0000-0000-0000000001cc,0,-,0,0,0,0,0,0,2026-01-28T05:05:02.537479Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000a4,10,10+,192,1,10,10,20,202,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000ae,10,10+,319,1,28,28,38,347,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000019a,10,10+,830,1,26,26,36,856,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000010b,10,10+,260,1,0,0,10,260,2026-01-28T13:57:03Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000079,10,10+,85,1,0,0,10,85,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000006c,10,10+,155,1,0,0,10,155,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000dd,10,10+,154,1,31,31,41,185,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000de,10,10+,85,1,37,37,47,122,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000db,10,10+,119,1,1,1,11,120,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000001a4,10,10+,36,1,0,0,10,36,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000c5,10,10+,37,1,3,3,13,40,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000199,10,10+,637,1,10,10,20,647,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000018d,0,0,29,0,1,1,1,30,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000a7,10,10+,156,1,14,14,24,170,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000b6,10,10+,71,1,6,6,16,77,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000120,10,10+,280,1,27,27,37,307,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000a9,5,5,48,0,5,5,10,53,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000b2,10,10+,85,1,1,1,11,86,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000b3,5,5,83,0,7,7,12,90,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000cc,10,10+,282,1,43,43,53,325,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000ac,10,10+,342,1,0,0,10,342,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000c9,10,10+,85,1,0,0,10,85,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000cb,10,10+,349,1,13,13,23,362,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000d0,10,10+,174,1,61,61,71,235,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000197,0,0,131,0,2,2,2,133,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000000e,10,10+,60,1,0,0,10,60,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000007a,10,10+,157,1,0,0,10,157,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000ec,9,9,25,0,0,0,9,25,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000011,10,10+,133,1,96,96,106,229,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000074,10,10+,135,1,0,0,10,135,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000fe,10,10+,49,1,2,2,12,51,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000af,10,10+,50,1,2,2,12,52,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-00000000001f,10,10+,156,1,19,19,29,175,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000eb,10,10+,37,1,3,3,13,40,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-0000000000c4,10,10+,36,1,0,0,10,36,2026-01-28T13:58:49Z
2026-01-28T13:59:44.640134+00:00,00000000-0000-0000-000000000152,10,10+,54,1,0,0,10,54,2026-01-28T13:58:49Z
